_id,slot,defense,max_defense,fire_res,thunder_res,dragon_res,water_res,ice_res,hunter_type,num_slots,name,rarity
1507953,Waist,52,72,3,-2,0,-3,0,0,0,Drilltusk Faulds,8
1507954,Waist,26,46,4,-2,1,-3,1,1,0,Drilltusk Coat,8
1507955,Waist,44,64,-2,-3,0,1,0,0,0,Silverwind Faulds,8
1507956,Waist,22,42,-2,-3,1,1,1,1,0,Silverwind Coat,8
1507957,Waist,70,90,4,1,-2,-4,1,0,0,Crystalbeard Faulds,8
1507958,Waist,35,55,5,1,-2,-4,1,1,0,Crystalbeard Coat,8
1507959,Waist,66,86,2,2,0,-4,-2,0,0,Deadeye Faulds,8
1507960,Waist,33,53,3,3,0,-4,-2,1,0,Deadeye Coat,8
1507961,Waist,68,88,5,-2,-3,0,0,0,0,Dreadking Faulds,8
1507962,Waist,34,54,5,-2,-3,1,1,1,0,Dreadking Coat,8
1507963,Waist,68,88,0,4,1,0,-3,0,0,Thunderlord Faulds,8
1507964,Waist,34,54,0,5,1,0,-3,1,0,Thunderlord Coat,8
1507965,Waist,70,90,2,-4,-2,1,1,0,0,Grimclaw Faulds,8
1507966,Waist,35,55,3,-4,-2,1,1,1,0,Grimclaw Coat,8
1507967,Waist,70,90,4,1,0,-3,-2,0,0,Hellblade Faulds,8
1507968,Waist,35,55,4,1,0,-3,-2,1,0,Hellblade Coat,8
1507982,Waist,50,66,2,2,2,2,2,0,0,Booyah Belt,5
1507983,Waist,25,41,3,3,3,3,3,1,0,Booyah Buckle,5
1507988,Waist,66,80,4,4,4,4,4,0,0,Champion's Belt,7
1507989,Waist,33,47,5,5,5,5,5,1,0,Strongman's Belt,7
1507990,Waist,68,82,1,1,1,1,1,0,1,Zodias Coil,7
1507991,Waist,34,48,2,2,2,2,2,1,1,Zodias Coat,7
1507992,Waist,52,66,0,0,0,0,0,0,0,Pirate Coil J,6
1507993,Waist,26,40,0,0,0,0,0,1,0,Pirate Skirt J,6
1507994,Waist,56,70,-4,-4,-4,-4,-4,0,3,Buccaneer Coil J,6
1507995,Waist,28,42,-3,-3,-3,-3,-3,1,3,Buccaneer Skirt J,6
1507996,Waist,54,68,0,4,1,-1,-2,0,1,Dynaqlo Belt,6
1507997,Waist,27,41,0,5,1,-1,-2,1,1,Dynaqlo Pouch,6
1507998,Waist,24,44,1,1,1,1,1,0,0,Promising Girdle,3
1507999,Waist,12,32,2,2,2,2,2,1,0,Halcyon Girdle,3
1508000,Waist,56,70,1,1,1,1,1,0,2,Blue Star Coil,6
1508001,Waist,28,42,2,2,2,2,2,1,2,Blue Star Coat,6
1508002,Waist,64,78,0,0,0,0,0,0,0,Star Rook Coil,7
1508003,Waist,32,46,0,0,0,0,0,1,0,Star Rook Coat,7
1508004,Waist,52,66,1,1,1,1,1,0,1,Star Knight Coil,6
1508005,Waist,26,40,2,2,2,2,2,1,1,Star Knight Coat,6
1508010,Waist,64,78,2,2,2,2,2,0,1,Hero's Belt,7
1508011,Waist,32,46,3,3,3,3,3,1,1,Hero's Band,7
1508022,Waist,14,34,-3,0,0,1,2,0,2,Mosgharl Folia,2
1508023,Waist,7,27,-3,0,0,2,3,1,2,Mosgharl Fronds,2
1508024,Waist,26,46,-3,-1,2,1,3,0,0,Gammoth Faulds,3
1508025,Waist,13,33,-3,-1,2,1,4,1,0,Gammoth Coat,3
1508026,Waist,22,42,1,1,1,1,1,0,0,Gourmew Sarong,3
1508027,Waist,11,31,1,1,1,1,1,1,0,Gourmew Apron,3
1508028,Waist,12,28,0,1,0,1,0,1,2,Leather Coat S,4
1508029,Waist,12,28,0,1,0,0,1,1,1,Chainmail Coat S,4
1508030,Waist,36,52,-3,0,0,1,2,0,2,Mosgharl Folia S,4
1508031,Waist,18,34,-3,0,0,2,3,1,2,Mosgharl Fronds S,4
1508032,Waist,66,80,-3,-1,2,1,3,0,0,Gammoth Faulds S,6
1508033,Waist,33,47,-3,-1,2,1,4,1,0,Gammoth Coat S,6
1508034,Waist,50,64,0,0,0,0,0,0,1,Blue Guild Coil,6
1508035,Waist,25,39,0,0,0,0,0,1,1,Blue Guild Coat,6
1508036,Waist,50,64,0,0,0,0,0,0,1,Red Guild Coil,6
1508037,Waist,25,39,0,0,0,0,0,1,1,Red Guild Coat,6
1508038,Waist,56,70,1,1,1,1,1,0,0,Gourmew Sarong S,6
1508039,Waist,28,42,1,1,1,1,1,1,0,Gourmew Apron S,6
1508040,Waist,64,78,1,1,1,1,1,0,0,Promising Archgirdle,7
1508041,Waist,32,46,2,2,2,2,2,1,0,Halcyon Archgirdle,7
1508042,Waist,24,44,1,1,1,1,1,0,1,Lucid Tassets,3
1508043,Waist,12,32,2,2,2,2,2,1,1,Dreamy Tassets,3
1508044,Waist,64,78,1,1,1,1,1,0,1,Lucid Archgirdle,7
1508045,Waist,32,46,2,2,2,2,2,1,1,Dreamy Archgirdle,7
1508046,Waist,60,74,2,2,2,2,2,0,0,Hiryu Sky Belt,7
1508047,Waist,30,44,2,3,2,2,2,1,0,Hiryu Land Belt,7
1508048,Waist,62,76,3,0,3,0,0,0,2,Lodestar Belt,7
1508049,Waist,31,45,3,0,4,0,0,1,2,Lodestar Cloak,7
1572865,Legs,1,25,0,0,0,0,0,2,1,Leather Trousers,1
1572866,Legs,2,26,0,1,0,0,0,2,0,Chainmail Trousers,1
1572867,Legs,2,26,0,0,0,1,0,2,0,Bherna Greaves,1
1572868,Legs,2,26,1,0,0,0,0,0,2,Hunting Greaves,1
1572869,Legs,1,25,2,0,0,0,0,1,2,Hunting Leggings,1
1572870,Legs,2,26,-1,0,0,0,2,2,0,Mafumofu Boots,1
1572871,Legs,2,26,0,1,0,0,0,2,2,Yukumo Hakama,1
1572872,Legs,2,26,1,0,2,0,0,2,0,Loc Lac Boots,1
1572873,Legs,6,30,0,0,0,0,0,0,2,Hunter's Greaves,1
1572874,Legs,3,27,0,0,0,0,0,1,2,Hunter's Leggings,1
1572875,Legs,6,30,0,0,0,0,-1,0,0,Bone Greaves,1
1572876,Legs,3,27,0,0,0,0,-1,1,0,Bone Leggings,1
1572881,Legs,6,30,0,0,0,1,0,0,0,Trapper's Greaves,1
1572882,Legs,3,27,0,0,0,1,0,1,0,Trapper's Boots,1
1572883,Legs,6,30,0,1,0,0,0,0,2,Maccao Shinguards,1
1572884,Legs,3,27,0,1,0,0,0,1,2,Maccao Boots,1
1572885,Legs,6,30,0,0,0,0,1,0,2,Jaggi Shinguards,1
1572886,Legs,3,27,0,0,0,0,1,1,2,Jaggi Boots,1
1572887,Legs,6,30,-2,0,0,0,0,0,1,Jaggi Greaves,1
1572888,Legs,3,27,-2,0,0,0,0,1,1,Jaggi Leggings,1
1572889,Legs,8,32,-2,0,0,0,0,0,1,Maccao Greaves,1
1572890,Legs,4,28,-2,1,1,1,1,1,1,Maccao Leggings,1
1572891,Legs,8,32,0,0,0,0,-2,0,2,Velociprey Greaves,1
1572892,Legs,4,28,0,1,0,1,-2,1,2,Velociprey Leggings,1
1572893,Legs,8,32,0,-1,0,0,2,0,3,Giaprey Greaves,1
1572894,Legs,4,28,0,-1,0,0,3,1,3,Giaprey Leggings,1
1572895,Legs,10,34,0,1,0,0,-2,0,0,Genprey Greaves,1
1572896,Legs,5,29,1,2,0,0,-2,1,0,Genprey Leggings,1
1572897,Legs,10,34,-2,1,2,1,1,0,2,Vespoid Greaves,1
1572898,Legs,5,29,-2,2,3,2,2,1,2,Vespoid Leggings,1
1572899,Legs,10,34,-1,-1,4,-1,-1,0,1,Hornetaur Greaves,1
1572900,Legs,5,29,-1,-1,6,-1,-1,1,1,Hornetaur Leggings,1
1572901,Legs,10,34,-2,0,2,0,0,0,0,Bnahabra Boots,1
1572902,Legs,5,29,-2,1,3,1,1,1,0,Bnahabra Pants,1
1572905,Legs,5,29,0,0,0,0,0,2,0,Mosswine Feet,1
1572906,Legs,12,36,2,0,0,0,-2,0,0,Rhenoplos Greaves,1
1572907,Legs,6,30,3,0,0,0,-2,1,0,Rhenoplos Leggings,1
1572908,Legs,12,36,0,-2,0,2,1,0,1,Bulldrome Greaves,1
1572909,Legs,6,30,0,-2,0,3,1,1,1,Bulldrome Leggings,1
1572911,Legs,14,38,-2,-2,0,0,0,0,0,Arzuros Greaves,1
1572912,Legs,7,31,-2,-2,0,0,0,1,0,Arzuros Leggings,1
1572913,Legs,14,38,2,0,0,0,-3,0,2,Cephalos Greaves,1
1572914,Legs,7,31,2,0,0,0,-3,1,2,Cephalos Leggings,1
1572915,Legs,8,28,0,0,0,0,0,2,1,Derring Trousers,2
1572916,Legs,12,32,-1,-1,0,0,-1,0,2,Alloy Greaves,2
1572917,Legs,6,26,-1,-1,0,0,-1,1,2,Alloy Leggings,2
1572918,Legs,12,32,1,-1,0,-1,0,0,1,Battle Greaves,2
1572919,Legs,6,26,2,-1,0,-1,0,1,1,Battle Leggings,2
1572920,Legs,14,34,-1,1,0,-1,0,0,0,Ingot Greaves,2
1572921,Legs,7,27,-1,2,0,-1,0,1,0,Ingot Leggings,2
1572922,Legs,14,34,0,2,0,-1,-1,0,1,High Metal Greaves,2
1572923,Legs,7,27,0,3,0,-1,-1,1,1,High Metal Leggings,2
1572924,Legs,12,32,0,-2,0,2,0,0,0,Metal Boots,2
1572925,Legs,6,26,0,-2,0,3,0,1,0,Metal Feet,2
1572926,Legs,12,32,0,1,0,1,0,0,0,Melahoa Roots,2
1572927,Legs,6,26,0,1,0,1,0,1,0,Melahoa Taproot,2
1572928,Legs,14,34,1,-2,0,2,0,0,2,Makluva Pants,2
1572929,Legs,7,27,1,-2,0,3,0,1,2,Makluva Leggings,2
1572932,Legs,18,38,2,2,3,-2,-2,0,0,Obituary Crura,2
1572933,Legs,9,29,3,2,4,-2,-2,1,0,Obituary Tarsi,2
1572934,Legs,18,38,2,2,3,-2,-2,0,0,Butterfly Crura,2
1572935,Legs,9,29,3,2,4,-2,-2,1,0,Butterfly Tarsi,2
1572936,Legs,16,36,2,1,0,1,-1,0,0,Death Stench Heel,2
1572937,Legs,8,28,3,1,0,1,-1,1,0,Death Stench March,2
1572940,Legs,14,34,-3,0,0,1,2,0,0,Mosgharl Roots,2
1572941,Legs,7,27,-3,0,0,2,3,1,0,Mosgharl Radicles,2
1572942,Legs,14,34,-1,-1,0,3,0,0,0,Edel Roots,2
1572943,Legs,7,27,-1,-1,0,4,0,1,0,Edel Radicles,2
1572944,Legs,18,38,3,-1,3,-1,-1,0,2,Skalda Crura,2
1572945,Legs,9,29,4,-1,3,-1,-1,1,2,Skalda Tarsi,2
1572946,Legs,18,38,3,-1,3,-1,-1,0,2,Spio Crura,2
1572947,Legs,9,29,4,-1,3,-1,-1,1,2,Spio Tarsi,2
1572948,Legs,12,32,-2,-1,0,4,0,0,1,Droth Greaves,2
1572949,Legs,6,26,-2,-1,0,5,0,1,1,Droth Leggings,2
1572957,Legs,10,30,1,1,1,2,1,0,0,Velociprey Feet,2
1572958,Legs,5,25,1,1,1,3,1,1,0,Velociprey Tights,2
1572959,Legs,10,30,1,2,1,1,1,0,0,Genprey Feet,2
1572960,Legs,5,25,1,3,1,1,1,1,0,Genprey Tights,2
1572961,Legs,10,30,2,1,1,1,1,0,0,Ioprey Feet,2
1572962,Legs,5,25,3,1,1,1,1,1,0,Ioprey Tights,2
1572963,Legs,10,30,1,1,2,1,1,0,0,Remobra Feet,2
1572964,Legs,5,25,1,1,3,1,1,1,0,Remobra Tights,2
1572965,Legs,14,34,2,-1,0,-1,0,0,0,Ioprey Greaves,2
1572966,Legs,7,27,3,-1,0,-1,0,1,0,Ioprey Leggings,2
1572967,Legs,16,36,4,0,0,-1,-3,0,2,Kut-Ku Greaves,2
1572968,Legs,8,28,5,0,0,-1,-3,1,2,Kut-Ku Leggings,2
1572969,Legs,14,34,-3,0,0,1,4,0,1,Lagombi Greaves,2
1572970,Legs,7,27,-3,0,0,1,5,1,1,Lagombi Leggings,2
1572971,Legs,16,36,-3,4,0,1,-1,0,1,Gypceros Greaves,2
1572972,Legs,8,28,-3,5,0,1,-1,1,1,Gypceros Leggings,2
1572973,Legs,18,38,2,-1,1,-3,0,0,1,Tetsucabra Greaves,2
1572974,Legs,9,29,3,-1,1,-3,0,1,1,Tetsucabra Leggings,2
1572975,Legs,20,40,-1,-3,1,3,0,0,3,Hermitaur Greaves,2
1572976,Legs,10,30,-1,-3,1,4,0,1,3,Hermitaur Leggings,2
1572977,Legs,18,38,2,0,1,-3,-1,0,1,Volvidon Greaves,2
1572978,Legs,9,29,3,0,1,-3,-1,1,1,Volvidon Leggings,2
1572979,Legs,18,38,-3,-1,0,4,0,0,0,Ludroth Greaves,2
1572980,Legs,9,29,-3,-1,0,5,0,1,0,Ludroth Leggings,2
1572981,Legs,18,38,-2,1,0,-2,1,0,2,Malfestio Greaves,2
1572982,Legs,9,29,-1,1,0,-2,1,1,2,Malfestio Leggings,2
1572983,Legs,18,38,-4,4,1,1,2,0,1,Khezu Greaves,2
1572984,Legs,9,29,-4,5,1,1,2,1,1,Khezu Leggings,2
1572985,Legs,20,40,3,-2,-3,0,0,0,0,Rathian Greaves,2
1572986,Legs,10,30,4,-2,-3,0,0,1,0,Rathian Leggings,2
1572987,Legs,20,40,2,-1,1,0,-3,0,1,Nibelsnarf Greaves,2
1572988,Legs,10,30,3,-1,1,0,-3,1,0,Nibelsnarf Leggings,2
1572989,Legs,18,38,-4,0,0,1,4,0,1,Blango Greaves,2
1572990,Legs,9,29,-4,0,0,1,5,1,1,Blango Leggings,2
1572991,Legs,20,40,1,-1,0,2,-1,0,1,Ceanataur Greaves,2
1572992,Legs,10,30,2,-1,0,2,-1,1,1,Ceanataur Leggings,2
1572993,Legs,20,40,1,0,1,-1,-3,0,1,Najarala Greaves,2
1572994,Legs,10,30,1,1,1,-1,-3,1,1,Najarala Leggings,2
1572995,Legs,18,38,-2,-3,1,1,1,0,1,Nargacuga Greaves,2
1572996,Legs,9,29,-2,-2,1,1,1,1,1,Nargacuga Leggings,2
1572997,Legs,18,38,0,0,0,0,0,0,0,Scholarly Boots,2
1572998,Legs,9,29,0,0,0,0,0,1,0,Scholarly Tights,2
1572999,Legs,20,40,0,-2,0,3,-1,0,1,Vaik Greaves,3
1573000,Legs,10,30,0,-2,0,4,-1,1,1,Vaik Leggings,3
1573003,Legs,20,40,-2,3,2,0,-2,0,1,Aelucanth Crura,3
1573004,Legs,10,30,-2,3,3,0,-2,1,1,Aelucanth Tarsi,3
1573005,Legs,20,40,-2,3,2,0,-2,0,1,Rhopessa Crura,3
1573006,Legs,10,30,-2,3,3,0,-2,1,1,Rhopessa Tarsi,3
1573007,Legs,24,44,1,-2,3,-2,2,0,0,Artian Greaves,3
1573008,Legs,12,32,3,-2,3,-2,2,1,0,Artian Leggings,3
1573009,Legs,22,42,2,2,0,-1,0,0,1,Garuga Greaves,3
1573010,Legs,11,31,3,2,0,-1,0,1,1,Garuga Leggings,3
1573012,Legs,26,46,3,0,-2,-4,-1,0,1,Uragaan Greaves,3
1573013,Legs,13,33,4,0,-2,-4,-1,1,1,Uragaan Leggings,3
1573014,Legs,24,44,4,-2,-4,0,0,0,0,Rathalos Greaves,3
1573015,Legs,12,32,5,-2,-4,0,0,1,0,Rathalos Leggings,3
1573016,Legs,24,44,-3,4,-2,2,-1,0,0,Lagiacrus Greaves,3
1573017,Legs,12,32,-3,5,-2,2,-1,1,0,Lagiacrus Leggings,3
1573018,Legs,22,42,0,4,1,-1,-4,0,1,Zinogre Greaves,3
1573019,Legs,11,31,0,5,1,-1,-4,1,1,Zinogre Leggings,3
1573020,Legs,20,40,0,-3,-1,2,1,0,1,Mizutsune Greaves,3
1573021,Legs,10,30,0,-2,-1,2,1,1,1,Mizutsune Leggings,3
1573022,Legs,24,44,0,3,2,-2,-3,0,1,Astalos Greaves,3
1573023,Legs,12,32,0,4,2,-2,-3,1,1,Astalos Leggings,3
1573024,Legs,26,46,-3,-1,2,1,3,0,0,Gammoth Greaves,3
1573025,Legs,13,33,-3,-1,2,1,4,1,0,Gammoth Leggings,3
1573026,Legs,24,44,3,1,-1,-3,0,0,2,Glavenus Greaves,3
1573027,Legs,12,32,4,1,-1,-3,0,1,2,Glavenus Leggings,3
1573028,Legs,24,44,-2,-1,-2,2,2,0,1,Gore Greaves,3
1573029,Legs,12,32,-2,-1,-2,3,2,1,1,Gore Leggings,3
1573030,Legs,24,44,2,-3,0,0,-2,0,0,Regios Greaves,3
1573031,Legs,12,32,4,-3,0,0,-2,1,0,Regios Leggings,3
1573032,Legs,24,44,2,-3,-2,0,0,0,1,Tigrex Greaves,3
1573033,Legs,12,32,4,-3,-2,0,0,1,1,Tigrex Leggings,3
1573034,Legs,26,46,-1,3,2,-1,0,0,1,Kirin Leg Guards,3
1573035,Legs,13,33,-1,4,2,-1,0,1,1,Kirin Boots,3
1573036,Legs,24,44,2,0,0,-4,-2,0,2,Brachydios Greaves,3
1573037,Legs,12,32,2,0,0,-3,-2,1,2,Brachydios Leggings,3
1573038,Legs,26,46,-2,0,-4,2,2,0,0,Arc Greaves,3
1573039,Legs,26,46,-2,0,-4,2,2,0,0,Storge Greaves,3
1573040,Legs,13,33,-2,0,-3,2,2,1,0,Arc Leggings,3
1573041,Legs,13,33,-2,0,-3,2,2,1,0,Storge Leggings,3
1573042,Legs,26,46,-1,-2,-3,2,3,0,0,Kushala Crus,3
1573043,Legs,13,33,-1,-2,-3,2,5,1,0,Kushala Shank,3
1573044,Legs,26,46,-5,0,-3,1,2,0,0,Mizuha Gaiters,3
1573045,Legs,13,33,-4,0,-3,1,2,1,0,Cham Trousers,3
1573046,Legs,26,46,4,1,-3,-4,-1,0,1,Kaiser Greaves,3
1573047,Legs,13,33,4,1,-3,-3,-1,1,1,Kaiser Leggings,3
1573048,Legs,26,46,-1,-1,-2,-1,-1,0,1,Skeletal Femur,3
1573049,Legs,13,33,-1,-1,-1,-1,-1,1,1,Decayed Femur,3
1573050,Legs,24,44,2,2,-5,2,2,0,1,Black Feet,3
1573051,Legs,12,32,2,2,-4,2,2,1,1,Black Legs,3
1573052,Legs,22,42,1,1,1,1,1,0,0,Black Belt Greaves,3
1573053,Legs,11,31,1,1,2,1,1,1,0,Black Belt Leggings,3
1573054,Legs,20,40,0,0,0,0,0,0,1,Guild Bard Boots,3
1573055,Legs,10,30,0,0,0,0,0,1,1,Guild Bard Gaiters,3
1573056,Legs,20,40,0,0,0,0,0,0,1,Maiden's Socks,3
1573057,Legs,10,30,0,0,0,0,0,1,1,French Maid Tights,3
1573058,Legs,20,40,0,0,0,0,0,0,1,Helper Socks,3
1573059,Legs,10,30,0,0,0,0,0,1,1,Healer Socks,3
1573060,Legs,20,40,0,0,0,0,0,0,1,Dianthus Pants,3
1573061,Legs,10,30,0,0,0,0,0,1,1,Campanile Pants,3
1573062,Legs,10,30,-2,-2,0,-2,-2,2,0,Bath Sandals,3
1573063,Legs,22,42,1,1,1,1,1,0,2,Gourmew Boots,3
1573064,Legs,11,31,1,1,1,1,1,1,2,Gourmew Paws,3
1573065,Legs,24,40,0,0,0,0,0,0,1,Leather Greaves S,4
1573066,Legs,24,40,0,1,0,0,0,0,0,Chainmail Greaves S,4
1573067,Legs,26,42,0,0,0,1,0,0,0,Bherna Greaves S,4
1573068,Legs,13,29,0,0,0,2,0,1,0,Bherna Leggings S,4
1573069,Legs,26,42,1,0,0,0,0,0,2,Hunting Greaves S,4
1573070,Legs,13,29,2,0,0,0,0,1,2,Hunting Leggings S,4
1573071,Legs,26,42,-1,0,0,0,2,0,0,Mafumofu Boots S,4
1573072,Legs,13,29,-1,0,0,0,4,1,0,Mafumofu Tights S,4
1573073,Legs,26,42,0,1,0,0,0,0,1,Yukumo Sky Hakama,4
1573074,Legs,13,29,0,2,0,0,0,1,1,Yukumo Land Hakama,4
1573075,Legs,15,31,1,0,2,0,0,2,1,Loc Lac Boots S,4
1573076,Legs,26,42,0,0,0,0,0,0,2,Hunter's Greaves S,4
1573077,Legs,13,29,0,0,0,0,0,1,2,Hunter's Leggings S,4
1573078,Legs,22,38,0,0,0,0,0,0,1,Hunter's Greaves R,4
1573079,Legs,11,27,0,0,0,0,0,1,1,Hunter's Leggings R,4
1573080,Legs,30,46,0,0,0,0,-1,0,0,Bone Greaves S,4
1573081,Legs,15,31,0,0,0,0,-1,1,0,Bone Leggings S,4
1573084,Legs,32,48,0,-2,0,2,0,0,1,Silver Metal Boots,4
1573085,Legs,16,32,0,-2,0,3,0,1,1,Silver Feet,4
1573088,Legs,32,48,0,1,0,1,0,0,0,Melahoa Roots S,4
1573089,Legs,16,32,0,1,0,1,0,1,0,Melahoa Taproot S,4
1573090,Legs,28,44,0,1,0,1,0,0,1,Melahoa Roots U,4
1573091,Legs,14,30,0,1,0,1,0,1,1,Melahoa Taproot U,4
1573092,Legs,36,52,1,-2,0,2,0,0,2,Makluva Pants S,4
1573093,Legs,18,34,1,-2,0,3,0,1,2,Makluva Leggings S,4
1573094,Legs,32,48,1,-2,0,2,0,0,2,Makluva Pants U,4
1573095,Legs,16,32,1,-2,0,3,0,1,2,Makluva Leggings U,4
1573100,Legs,36,52,-3,0,0,1,2,0,0,Mosgharl Roots S,4
1573101,Legs,18,34,-3,0,0,2,3,1,0,Mosgharl Radicles S,4
1573102,Legs,34,50,-1,-1,0,3,0,0,0,Edel Roots S,4
1573103,Legs,17,33,-1,-1,0,4,0,1,0,Edel Radicles S,4
1573111,Legs,20,36,1,1,1,2,1,0,0,Velociprey Feet S,4
1573112,Legs,10,26,1,1,1,3,1,1,0,Velociprey Tights S,4
1573113,Legs,20,36,1,2,1,1,1,0,0,Genprey Feet S,4
1573114,Legs,10,26,1,3,1,1,1,1,0,Genprey Tights S,4
1573115,Legs,20,36,2,1,1,1,1,0,0,Ioprey Feet S,4
1573116,Legs,10,26,3,1,1,1,1,1,0,Ioprey Tights S,4
1573117,Legs,20,36,1,1,2,1,1,0,0,Remobra Feet S,4
1573118,Legs,10,26,1,1,3,1,1,1,0,Remobra Tights S,4
1573119,Legs,22,38,0,0,0,1,0,0,0,Trapper's Shinguards S,4
1573120,Legs,11,27,0,0,0,1,0,1,0,Trapper's Boots S,4
1573121,Legs,22,38,0,1,0,0,0,0,2,Maccao Shinguards S,4
1573122,Legs,11,27,0,1,0,0,0,1,2,Maccao Boots S,4
1573123,Legs,22,38,0,0,0,0,1,0,2,Jaggi Shinguards S,4
1573124,Legs,11,27,0,0,0,0,1,1,2,Jaggi Boots S,4
1573125,Legs,19,35,0,0,0,0,0,2,0,Mosswine Feet S,4
1573126,Legs,32,48,2,0,0,0,-2,0,0,Rhenoplos Greaves S,4
1573127,Legs,16,32,3,0,0,0,-2,1,0,Rhenoplos Leggings S,4
1573128,Legs,28,44,-2,0,0,0,0,0,1,Jaggi Greaves S,4
1573129,Legs,14,30,-2,0,0,0,0,1,1,Jaggi Leggings S,4
1573130,Legs,28,44,-2,-1,0,4,0,0,1,Droth Greaves S,4
1573131,Legs,14,30,-2,-1,0,5,0,1,1,Droth Leggings S,4
1573134,Legs,30,46,-2,0,0,0,0,0,1,Maccao Greaves S,4
1573135,Legs,15,31,-2,1,1,1,1,1,1,Maccao Leggings S,4
1573136,Legs,30,46,0,0,0,0,-2,0,2,Velociprey Greaves S,4
1573137,Legs,15,31,0,1,0,1,-2,1,2,Velociprey Leggings S,4
1573138,Legs,30,46,0,-1,0,0,2,0,3,Giaprey Greaves S,4
1573139,Legs,15,31,0,-1,0,0,3,1,3,Giaprey Leggings S,4
1573140,Legs,32,48,0,1,0,0,-2,0,0,Genprey Greaves S,4
1573141,Legs,16,32,1,2,0,0,-2,1,0,Genprey Leggings S,4
1573142,Legs,36,52,0,1,0,0,-2,0,1,EX Genprey Greaves,4
1573143,Legs,18,34,1,2,0,0,-2,1,1,EX Genprey Leggings,4
1573144,Legs,34,50,2,-1,0,-1,0,0,0,Ioprey Greaves S,4
1573145,Legs,17,33,3,-1,0,-1,0,1,0,Ioprey Leggings S,4
1573146,Legs,38,54,2,-1,0,-1,0,0,1,EX Ioprey Greaves,4
1573147,Legs,19,35,3,-1,0,-1,0,1,1,EX Ioprey Leggings,4
1573148,Legs,32,48,-2,1,2,1,1,0,2,Vespoid Greaves S,4
1573149,Legs,16,32,-2,2,3,2,2,1,2,Vespoid Leggings S,4
1573150,Legs,36,52,-2,1,2,1,1,0,0,EX Vespoid Greaves,4
1573151,Legs,18,34,-2,2,3,2,2,1,0,EX Vespoid Leggings,4
1573152,Legs,36,52,-1,-1,4,-1,-1,0,1,Hornetaur Greaves S,4
1573153,Legs,18,34,-1,-1,6,-1,-1,1,1,Hornetaur Leggings S,4
1573154,Legs,40,56,-1,-1,4,-1,-1,0,1,EX Hornetaur Greaves,4
1573155,Legs,20,36,-1,-1,6,-1,-1,1,1,EX Hornetaur Leggings,4
1573156,Legs,32,48,-1,-1,4,-1,-1,0,1,Hornetaur Greaves R,4
1573157,Legs,16,32,-1,-1,6,-1,-1,1,1,Hornetaur Leggings R,4
1573158,Legs,32,48,-2,0,2,0,0,0,0,Bnahabra Boots S,4
1573159,Legs,16,32,-2,1,3,1,1,1,0,Bnahabra Pants S,4
1573162,Legs,36,52,0,-2,0,2,1,0,1,Bulldrome Greaves S,4
1573163,Legs,18,34,0,-2,0,3,1,1,1,Bulldrome Leggings S,4
1573165,Legs,38,54,-2,-2,0,0,0,0,0,Arzuros Greaves S,4
1573166,Legs,19,35,-2,-2,0,0,0,1,0,Arzuros Leggings S,4
1573167,Legs,42,58,2,0,0,0,-3,0,2,Cephalos Greaves S,4
1573168,Legs,21,37,2,0,0,0,-3,1,2,Cephalos Leggings S,4
1573169,Legs,46,62,2,0,0,0,-3,0,0,EX Cephalos Greaves,4
1573170,Legs,23,39,2,0,0,0,-3,1,0,EX Cephalos Leggings,4
1573171,Legs,44,60,3,0,0,-1,-3,0,2,Kut-Ku Greaves S,4
1573172,Legs,22,38,4,0,0,-1,-3,1,2,Kut-Ku Leggings S,4
1573173,Legs,44,60,-2,-1,1,2,0,0,1,Kecha Greaves,4
1573174,Legs,22,38,-2,-1,1,3,0,1,1,Kecha Leggings,4
1573175,Legs,40,56,-3,0,0,1,3,0,1,Lagombi Greaves S,4
1573176,Legs,20,36,-3,0,0,1,4,1,1,Lagombi Leggings S,4
1573177,Legs,46,62,-3,4,0,1,-1,0,1,Gypceros Greaves S,4
1573178,Legs,23,39,-3,5,0,1,-1,1,1,Gypceros Leggings S,4
1573179,Legs,42,58,-3,4,0,1,-1,0,0,Gypceros Greaves R,4
1573180,Legs,21,37,-3,5,0,1,-1,1,0,Gypceros Leggings R,4
1573181,Legs,46,62,2,-1,1,-3,0,0,1,Tetsucabra Greaves S,4
1573182,Legs,23,39,3,-1,1,-3,0,1,1,Tetsucabra Leggings S,4
1573183,Legs,48,64,-1,-3,1,3,0,0,3,Hermitaur Greaves S,4
1573184,Legs,24,40,-1,-3,1,4,0,1,3,Hermitaur Leggings S,4
1573185,Legs,52,68,-1,-3,1,3,0,0,0,EX Hermitaur Greaves,4
1573186,Legs,26,42,-1,-3,1,4,0,1,0,EX Hermitaur Leggings,4
1573187,Legs,44,60,-1,-3,1,3,0,0,0,Hermitaur Greaves R,4
1573188,Legs,22,38,-1,-3,1,4,0,1,0,Hermitaur Leggings R,4
1573189,Legs,46,62,2,0,1,-3,-1,0,1,Volvidon Greaves S,4
1573190,Legs,23,39,3,0,1,-3,-1,1,1,Volvidon Leggings S,4
1573191,Legs,46,62,-3,-1,0,4,0,0,0,Ludroth Greaves S,4
1573192,Legs,23,39,-3,-1,0,5,0,1,0,Ludroth Leggings S,4
1573193,Legs,42,58,-3,-1,0,4,0,0,0,Ludroth Greaves R,4
1573194,Legs,21,37,-3,-1,0,5,0,1,0,Ludroth Leggings R,4
